"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"Me choca que me digan ""ay, es que no tienes novio por que no quieres, te haces del rogar"" 

Pues obvioooooo, que es… https://t.co/L18KjRPvsl",FALSE,2,NA,2018-06-05 16:26:44,TRUE,NA,"1004036812753526789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FerVilleda19",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@arturoconsul @Naysalvatori @Nancydelasa @Diario_Cambio @Nigromanterueda @armentaconmigo @JCarlos_Valerio… https://t.co/gINM5SHOY5",FALSE,0,"arturoconsul",2018-06-05 15:48:44,TRUE,"1004015533300199424","1004027246443544576","971189073787457536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rauloso47226886",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@HugoKike26 @Ruben_Beristain Ese chavo que mencionas ahora tiene 25 años y el mejor que nadie sabe de todas las opo… https://t.co/oFL6AWjNqU",FALSE,0,"HugoKike26",2018-06-05 15:37:31,TRUE,"1004004212739596290","1004024423165259776","153200434","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sirlennon26",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@RAMONSORDO @ClubAmerica @EdsonAlvarez19 Les recuerdo que un gol de Edson casi nos da el título contra Tigres. El c… https://t.co/to0WhQJZF4",FALSE,3,"RAMONSORDO",2018-06-05 15:09:37,TRUE,"1003820557085769728","1004017405285355521","116302831","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrkeane86",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@guillermo_ga Este... eso es... señal de vejez? Yo lo hago desde hace mucho y sigo siento chavo... ruco, pero chavo… https://t.co/6cJ7tbfpO0",FALSE,0,"guillermo_ga",2018-06-05 13:52:29,TRUE,"1003837886008053761","1003997991806611456","18481021","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ministromayor",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"un hombre/chavo/muchacho/morro/wey me acaba de decir que Nala podría ser como hija de ambos y yo de jajsjajsjajsja ahí es DONDE TE EQUIVOCAS",FALSE,3,NA,2018-06-05 07:24:49,FALSE,NA,"1003900432354369537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vanglho",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@Antoniio_Rs @LeonKrauze @lopezobrador_ Te ves muy mal chavo, no sabes lo que hablas y solo te subes a una onda de… https://t.co/AdpKBoTghi",FALSE,0,"Antoniio_Rs",2018-06-05 05:19:12,TRUE,"1003843563032018944","1003868821982236672","787107880457506816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiguelPantojaMD",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@soyjuansolo Yo no, es mi examen para la uni. Te pasaste eligiendo fecha chavo <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><U+2639>",FALSE,0,"soyjuansolo",2018-06-05 04:56:03,FALSE,"1003830977041317889","1003862996697821184","86891149","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valefer3",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @almaldo2: Acá les da un poco de gracia cuando digo que soy mexicana, no hay tantos mexicanos que bajen hasta acá: ya saben, lo típico:…",FALSE,0,NA,2018-06-05 03:58:44,FALSE,NA,"1003848571358187520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leosangal",1,TRUE,FALSE,NA,NA,"es_chavo","edad"
"@JavierLopezDiaz Señor López Díaz de q sirve q lo entreguen a la policía si en unas 2 horas ya lo soltaron y aunque… https://t.co/t4SQxmFM2B",FALSE,3,"JavierLopezDiaz",2018-06-05 03:17:49,TRUE,"1003823542687985666","1003838274358505472","74006055","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VernicaAzucena2",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@alfred_cy @argell_go @IkerAmico @lariostanian @EPN @maiklaguna @LuisJacomeG @MexicoChingonOf @MiguelBartoloV… https://t.co/cZYZRmDZbi",FALSE,1,"alfred_cy",2018-06-05 02:34:29,TRUE,"1003826569771606017","1003827369025646594","46256710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elbeberantonio",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"#HairCut #Men | Si eres un chavo que tiene melena larga y deseas afeitarte sin sacrificar de lleno el largo de tu… https://t.co/vVzhieGDez",FALSE,0,NA,2018-06-05 02:00:09,TRUE,NA,"1003818727685713920",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TopStyleMexico",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-05 01:57:52,FALSE,NA,"1003818154718425088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BryanRoCruzAzul",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-05 01:51:18,FALSE,NA,"1003816502078988293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CROWZEUS",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-05 01:12:45,FALSE,NA,"1003806800397897728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alex75_ca",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @jordomsol: @Trinmarin2 @lopezobrador_ Excelente chavo, esa es la actitud! Tienes madera y tienes futuro! Yo empecé en esto a los 17 año…",FALSE,0,NA,2018-06-05 00:58:27,FALSE,NA,"1003803202683146240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoyscorpion",8,TRUE,FALSE,NA,NA,"es_chavo","edad"
"@ReformaJusticia @CopilcoUniv Hasta cierto punto me da gusto que lo hayan agarrado xq la mayoría que usan ese tipo… https://t.co/ofQrhQVRss",FALSE,0,"uvarela12",2018-06-05 00:57:20,TRUE,"1003800743877533696","1003802921920860162","1873727665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uvarela12",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@JoseMZ23 @LuisBlueberry33 @juanXoflores @Sergiol91807575 @DavidMakinista @N7Judith @PumasMX @Cruz_Azul_FC Error ch… https://t.co/cMrg0LJDiK",FALSE,5,"JoseMZ23",2018-06-05 00:31:43,TRUE,"1003758086518165505","1003796471802728449","4082404171","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristian4605",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @RickardoAntoni2: @CiroRodriguezJ1 @21_mav @rgomezjunco @VicenteFoxQue @lopezobrador_ Lo que pasa es que el chavo es un junior que proba…",FALSE,0,NA,2018-06-04 23:25:45,FALSE,NA,"1003779871812870145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CiroRodriguezJ1",1,TRUE,FALSE,NA,NA,"es_chavo","edad"
"¿Cuál es mi nivel de chavo ruco si lavo los trastes en mi día de descanso con estas canciones? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/MaVwod6LAz",FALSE,2,NA,2018-06-04 23:13:10,FALSE,NA,"1003776707302653952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlosGiron_",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@chackpliego Y la relación con el ‘Chavo’ Díaz no es nada buena, no contemplan en León su regreso.",FALSE,2,"chackpliego",2018-06-04 23:09:36,FALSE,"1003769329232605184","1003775807360327682","600209226","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R9_Rich",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@Yuri76888916 @karenkaoficial @reto4elementos @el_rasta @manu_negrete @DanielaFainus @GloriaAura @FernyGraciano Nun… https://t.co/WtSNVb0Kef",FALSE,2,"Yuri76888916",2018-06-04 23:02:25,TRUE,"1003755587291754496","1003774000764473344","830562236724867075","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vity55866598",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 21:13:39,FALSE,NA,"1003746627381850112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iangg17",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"Este chavo es una bala, chicos. Es un súper reportero y es un súper especialista en cine :) ¡Felicidades, rockeas!… https://t.co/Ie7ay4lWxU",FALSE,6,NA,2018-06-04 20:45:11,TRUE,NA,"1003739463766462464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marce_Vargas88",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@amarcovich Felicidades maestro Marcovich muchos años mas de vida y de exito!!. Es usted mi guitarrista favorito la… https://t.co/ibXmlR7xwU",FALSE,0,"amarcovich",2018-06-04 20:05:52,TRUE,NA,"1003729568396701701","68766632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","armandesm",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@tanjuco @RicardoAnayaC @PedroFerriz Huy el niño maravilla solo ha Sido plurinominal en 2 ocasiones ese es su mérit… https://t.co/89H5weNQRo",FALSE,6,"tanjuco",2018-06-04 19:34:11,TRUE,"1003713586571534337","1003721594630475776","147673817","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PepeMol96066997",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 19:05:57,FALSE,NA,"1003714489718583296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oluuaa",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 17:44:12,FALSE,NA,"1003693917055930369",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArturoChanonaS",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 17:01:31,FALSE,NA,"1003683177167278083",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serbajolaluzdel",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @YusselT: Hoy si se la mamaron en #LuisMiguel la serie. De cuando #Luismi llega a la vecindad del Chavo <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> https://t.co/GGO3UH0G5Q",FALSE,0,NA,2018-06-04 16:55:38,FALSE,NA,"1003681696863150080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","es_jair",2,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 16:43:37,FALSE,NA,"1003678670484135936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BiduGordoe",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"@cordova_sports @scorefinal @deportesWRADIO @WRADIOMexico soló llega uno más y es extranjero, dudo que sea un chavo… https://t.co/KD0HhqI4SQ",FALSE,4,"cordova_sports",2018-06-04 16:26:44,TRUE,"1003672142133817344","1003674421725417472","124627546","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuisAzul0507",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:55:29,FALSE,NA,"1003666558571466753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlueGuerrier",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:47:23,FALSE,NA,"1003664521502777344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eltio_azul",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:32:09,FALSE,NA,"1003660686906585088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanma_789_",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:31:48,FALSE,NA,"1003660599174270976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eduardofigue_",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:20:24,FALSE,NA,"1003657729217581062",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3jmss88",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 15:12:25,FALSE,NA,"1003655721119092736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pepitosalcedo",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"Como aman desinformar diciendo que la marcha del #CNTE es culpa de #AMLO, son peores que un chavo de 18 años que va… https://t.co/J2S7dw7DOQ",FALSE,32,NA,2018-06-04 15:05:30,TRUE,NA,"1003653978096373760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wichiest",19,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:56:01,FALSE,NA,"1003651594838110208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isaacdavisgbe",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:43:07,FALSE,NA,"1003648348824498177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fucksuggestions",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:42:48,FALSE,NA,"1003648269095002114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulsMD",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:34:08,FALSE,NA,"1003646086324502528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valemadretodoes",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:31:39,FALSE,NA,"1003645462979796992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruzazulx95x",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:25:38,FALSE,NA,"1003643947309154304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Car_escamilla",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:09:58,FALSE,NA,"1003640005531783168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boskeres",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:05:11,FALSE,NA,"1003638800227164160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spoolv82",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 14:02:21,FALSE,NA,"1003638089670017024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SebastianLSM99",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:50:34,FALSE,NA,"1003635123219320833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JordanLevi_10",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"El chavo con el que salgo es mi sobrino lejano. <ed><U+00A0><U+00BD><ed><U+00B1><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0093>",FALSE,1,NA,2018-06-04 13:49:12,FALSE,NA,"1003634777042407425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oss_DC9",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:49:09,FALSE,NA,"1003634764744740864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesus_tavo19",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:34:25,FALSE,NA,"1003631058775040001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErickMuro7",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:30:27,FALSE,NA,"1003630061080186880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antonespinosap",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:20:30,FALSE,NA,"1003627556455763968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabriel_angliM",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"RT @Edekamar: Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘chavo’ cuand…",FALSE,0,NA,2018-06-04 13:18:47,FALSE,NA,"1003627122877976576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diegogo074",33,TRUE,FALSE,NA,NA,"es_chavo","edad"
"Tito Villa y el nuevo delantero de Cruz Azul:

""Yo tengo la mejor opinión sobre Milton. Él era prácticamente un ‘ch… https://t.co/KmXLynnfd7",FALSE,119,NA,2018-06-04 13:14:53,TRUE,NA,"1003626142002184192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edekamar",33,FALSE,FALSE,NA,NA,"es_chavo","edad"
"RT @lila_olguin: Soñé con el chavo que era mi noviesito en la primaria, tal vez es una señal. 
Ven Diego Antonio, yo aún te amo!",FALSE,0,NA,2018-06-04 12:48:22,FALSE,NA,"1003619471418904576",NA,"<a href=""http://www.ionitospei.com.ar"" rel=""nofollow"">ayersoñe</a>","ayer_sone",1,TRUE,FALSE,NA,NA,"es_chavo","edad"
"@AngelCCS2 @joe_chapa @KarlaRiveraMX Voy siguiendo las respuestas del Chavo y eso que te respondió es lo mismo que a todos.",FALSE,0,"AngelCCS2",2018-06-04 12:46:41,FALSE,"1002958527407710208","1003619044241625089","991180637464858624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harun19727",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Soñé con el chavo que era mi noviesito en la primaria, tal vez es una señal. 
Ven Diego Antonio, yo aún te amo!",FALSE,2,NA,2018-06-04 12:44:23,FALSE,NA,"1003618466946015233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lila_olguin",1,FALSE,FALSE,NA,NA,"es_chavo","edad"
"El chavo que me gusta es un pendejo pero esta guapísimo <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,1,NA,2018-06-04 12:09:39,FALSE,NA,"1003609726574358528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","27_milln",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Acá les da un poco de gracia cuando digo que soy mexicana, no hay tantos mexicanos que bajen hasta acá: ya saben, l… https://t.co/8tsoIJD27o",FALSE,9,NA,2018-06-04 11:31:53,TRUE,NA,"1003600222512173058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","almaldo2",1,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Estoy viendo Queer Este por primera vez y llevo llorando cinco minutos por el chavo que salió del closet con su mam… https://t.co/rmjvK9oBNZ",FALSE,0,NA,2018-06-04 08:22:50,TRUE,NA,"1003552647230652416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsToldByLeslie",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@CiroRodriguezJ1 @21_mav @rgomezjunco @VicenteFoxQue @lopezobrador_ Lo que pasa es que el chavo es un junior que pr… https://t.co/AiOmQ7ze89",FALSE,0,"CiroRodriguezJ1",2018-06-04 08:12:07,TRUE,"1003525872761044992","1003549948791713792","936115684509192193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RickardoAntoni2",1,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@alexisdeonda ¿Es el chavo que pidió donaciones para los afectados del #19s y no ha explicado que hizo con el dinero? ¿Apoco actúa?",FALSE,6,"alexisdeonda",2018-06-04 04:40:07,FALSE,"1003493073375068160","1003496599186599936","228905791","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tavoguga",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Que bonita vecindaaad, que bonita vecindaaad, <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>es la vecindad del Chavo, no valdrá medio centavo pero es linda de v… https://t.co/siRWe5zuTu",FALSE,7,NA,2018-06-04 04:21:29,TRUE,NA,"1003491909489307655",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javiermf2004",1,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@SanjuanaMtz @EPN @BANSEFI Pinche hobbit que esperaban si está bien ciego y ahora sordo!! Osea que no los ve, ni lo… https://t.co/1Ag1UkwIox",FALSE,1,"SanjuanaMtz",2018-06-04 03:26:35,TRUE,"1003316908844711938","1003478091598106625","163552910","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doroteo70",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"@garcialuis_06 @art1llero @RodMesa @econokafka Uy y tú estás peor que el del Cv. No chavo, te falta mucho por recor… https://t.co/LyxsbZshnI",FALSE,3,"garcialuis_06",2018-06-04 01:44:29,TRUE,"1003449628342280192","1003452395806867456","283341689","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Josluam1",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Mi hermana y el chavo que le gusta tienen mamitis, esto es como tru lob",FALSE,1,NA,2018-06-04 01:25:25,FALSE,NA,"1003447597346852864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","all_too_well01",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
"Mi hijo es cero celoso conmigo, pero cuando se llega a poner a la madre jajajaja (hoy con un Chavo, yo le calculó u… https://t.co/3cyozwFQk5",FALSE,0,NA,2018-06-04 01:02:50,TRUE,NA,"1003441915453247489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karlitadel34",0,FALSE,FALSE,NA,NA,"es_chavo","edad"
