"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"@PIODUDE @RuidoEnLaRed @lopezobrador_ @RicardoAnayaC Si, Naco... malote .. no me dijo adiós... fuchi, fuchi.",FALSE,0,"PIODUDE",2018-06-13 09:53:57,FALSE,"1006805618102099968","1006837068587327488","157928446","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Agualuna071",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@AristeguiOnline Esto es el verdadero motivo de ttener a este naco ignorante en el debate, @JaimeRdzNL decir pendej… https://t.co/742G0Rgyrw",FALSE,0,"AristeguiOnline",2018-06-13 09:29:25,TRUE,"1006736694266290179","1006830892466233345","520653311","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galacticius",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@ernestovelasco Está cabrón que les preocupe lo que el mundo va a pensar de México si AMLO es Presidente. “Los gobierna un naco, we”",FALSE,1,"ernestovelasco",2018-06-13 06:48:52,FALSE,"1006790237002100736","1006790489176190977","35817651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","artcuevas",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Que naco llamarle  ""debate"" a la fábrica de memes.<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,0,NA,2018-06-13 05:08:56,FALSE,NA,"1006765341215805440",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SonrrisaVacia",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"No se que sea más naco @SergioMayerb o que crea que es mejor partido que Luis Miguel. #LuisMiguelLaSerie",FALSE,1,NA,2018-06-13 05:07:04,FALSE,NA,"1006764872099663873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","APOSTOLDORADO",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @bdwhores: ‘’Naco’’ al que que le faltan valores... el dinero que.",FALSE,0,NA,2018-06-13 05:03:03,FALSE,NA,"1006763860286636034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lMaritzaSoto",322,TRUE,FALSE,NA,NA,"naco","apariencia"
"Sí está muy naco pelearse por candidatos o partidos políticos. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,NA,2018-06-13 04:42:35,FALSE,NA,"1006758706867068928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emcii",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@chileenojada Ahí te va el más naco: En el Mar Muerto para hundirme en el salado.",FALSE,1,"chileenojada",2018-06-13 04:28:16,FALSE,"1006706634721320961","1006755105683562496","876849775773175808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChopinLiszt3",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Que divertido es oír a tu vecina gritarle a su hijo que es un naco igual a... (ya no entendí) jajajaja Señora no se… https://t.co/aFdKJIAUXD",FALSE,0,NA,2018-06-13 04:25:50,TRUE,NA,"1006754492476518400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dr_taiover",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @SoyCesarRdz: Mi voto será para AMLO y a quien no le parezca dígame dónde y a qué hora nos vemos para intercamiar puntos de vista, porqu…",FALSE,0,NA,2018-06-13 04:18:06,FALSE,NA,"1006752549033005056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MinSaraki",1,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 04:16:56,FALSE,NA,"1006752252407762949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luis800",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"Y yo pensaba que mi ex era un naco cuando decía que F.B.I. significaba Federal Boob Inspector <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,NA,2018-06-13 04:12:34,FALSE,NA,"1006751152887738368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yvonnenah",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Mi voto será para AMLO y a quien no le parezca dígame dónde y a qué hora nos vemos para intercamiar puntos de vista… https://t.co/UHMPTtKFST",FALSE,3,NA,2018-06-13 04:10:32,TRUE,NA,"1006750642919092224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoyCesarRdz",1,FALSE,FALSE,NA,NA,"naco","apariencia"
"@brozoxmiswebs Da risa ese naco bajado del cerro a tamborazos",FALSE,0,"brozoxmiswebs",2018-06-13 04:07:24,FALSE,"1006738909617905666","1006749853341405184","107120856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OscarAv06126561",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@martibatres Y quien te va a creer a ti corrupto naco!",FALSE,0,"martibatres",2018-06-13 04:07:03,FALSE,"1006748504759455745","1006749765906780160","142471549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VicaEsVa",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"QUÉ NACO #DebateINE",FALSE,0,"habibvhdz",2018-06-13 04:03:42,FALSE,"1006748715518971905","1006748924638572544","2852067024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","habibvhdz",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"No hay nada más naco(Bronco y Meade) que hacer analogías de fútbol en #DebateIne",FALSE,0,NA,2018-06-13 04:02:49,FALSE,NA,"1006748702206234625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PepVarela14",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"#DebateINE @JaimeRdzNL  pescuezo?  Pinche naco! @RicardoAnayaC  no te creo ni madre! Mi voto es por @lopezobrador_",FALSE,1,NA,2018-06-13 04:02:47,FALSE,NA,"1006748693217804288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luna2402",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Aunque pactes con Peña o Bartlett no nos vas a convencer de nada maldito naco #AMLOYaPactó",FALSE,0,NA,2018-06-13 03:54:51,FALSE,NA,"1006746694577524741",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EllaDowd8",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@marentesfer @MiguelHerreraDT @amtouristerLAT @ClubAmerica Se cree estrella ese naco, más suerte no se puede tener.… https://t.co/85wgV6tSKg",FALSE,3,"marentesfer",2018-06-13 03:52:39,TRUE,"1006737431322939393","1006746144423096320","270750606","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saulmalevo",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Puro naco dice que Hereditary es mala.",FALSE,0,NA,2018-06-13 03:48:27,FALSE,NA,"1006745085499920384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PapitaFritta",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Anaya ya sacando lo naco jjajaajjja",FALSE,3,NA,2018-06-13 03:44:48,FALSE,NA,"1006744168448905218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiegoUdhsj",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Si en algo tan simple miente... Naco ridículo! https://t.co/h64Z9ZWEDv",FALSE,0,NA,2018-06-13 03:36:25,FALSE,NA,"1006742057032003584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lazgago",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@JLHB33 Naco ridiculo parasito algún día pagarás tu soberbia",FALSE,0,"JLHB33",2018-06-13 03:28:25,FALSE,"1006668434871119877","1006740046177865728","1914889524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chivilllo",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@ale_gahe Se pasó se naco",FALSE,1,"ale_gahe",2018-06-13 03:26:23,FALSE,"1006738242257989632","1006739531050217473","91150028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlainArenas",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@samano_O Acento naco. Bai",FALSE,0,"samano_O",2018-06-13 03:24:56,FALSE,"1006635249424465920","1006739169018892288","377153138","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__Omnipresente",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Que naco decirle Federal Burau of investigation al Facebook Bronco Investigation #DebateINE",FALSE,1,NA,2018-06-13 03:23:39,FALSE,NA,"1006738845830991877",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unjosericardo",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Y seguro todos los que dicen que El Bronco es un pendejo y un naco son los que botarán por AMLO. 

#DebateINE",FALSE,1,NA,2018-06-13 03:22:38,FALSE,NA,"1006738586979495936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holasoyunsope",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@RicardoAnayaC @JorgeGCastaneda Claro que si es cierto<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> Andresito es peor k cualquiera pobre naco<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> lo que si es… https://t.co/IpEuhr1tYb",FALSE,0,"RicardoAnayaC",2018-06-13 03:16:55,TRUE,"1006734575022702593","1006737149184659459","151968088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IramRockerRoll",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @bdwhores: ‘’Naco’’ al que que le faltan valores... el dinero que.",FALSE,0,NA,2018-06-13 03:15:02,FALSE,NA,"1006736676700467201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diana_tailett",322,TRUE,FALSE,NA,NA,"naco","apariencia"
"Totalmente!!! Super naco ! Ajjjjj https://t.co/rPejUNhfaB",FALSE,0,NA,2018-06-13 03:01:52,FALSE,NA,"1006733360792788992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","licneyah",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@martibatres Como eres naco...",FALSE,0,"martibatres",2018-06-13 03:01:28,FALSE,"1006729909144903688","1006733261111005189","142471549","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soy_cmi",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Naco. #DebataINE https://t.co/2fKUArlOln",FALSE,0,NA,2018-06-13 02:59:15,FALSE,NA,"1006732705105510400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","o2c4r",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Me piden que le diga que NO SEA UN PINCHE NACO.",FALSE,0,NA,2018-06-13 02:54:00,FALSE,NA,"1006731383488811008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","o0smar",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Por muy gracioso que me parezcan los memes y los chistes ... Si estas comentando sobre el pito de Zague en las rede… https://t.co/3ePgJcDaAv",FALSE,0,NA,2018-06-13 02:51:24,TRUE,NA,"1006730729496170496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlphaWolfGDL",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"El bronco es un naco chistoso que te divierte en la peda, que le regalas una cuba nada más porque te cayó bien el wey, hasta ahí.",FALSE,0,NA,2018-06-13 02:44:10,FALSE,NA,"1006728909910691840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stsergitheirish",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:37:21,FALSE,NA,"1006727191240105984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PE09M10",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"Y sisisisi soy un naco, jodido, vulgar corriente, me vale madre.",FALSE,0,NA,2018-06-13 02:36:59,FALSE,NA,"1006727099917525001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YaelMillan",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:29:15,FALSE,NA,"1006725152837636097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","klauharrison",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"Jaime Rodríguez Calderón es un naco.",FALSE,0,NA,2018-06-13 02:25:49,FALSE,NA,"1006724288563613699",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","melo58",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"@luisantgarcia @lebuma9 @RicardoAnayaC @AlvarezMaynez @Ale_BarralesM @abasave @JorgeGCastaneda @EmilioAlvarezI… https://t.co/ir6XYcgtMM",FALSE,1,"luisantgarcia",2018-06-13 02:25:14,TRUE,"1006719766915112960","1006724144250028032","86797573","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","arco_aarco95",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"Meade esta bien naco, tanta feria y no puede hacerse un blanqueamiento. #DebateFinal #DebateINE",FALSE,0,NA,2018-06-13 02:24:12,FALSE,NA,"1006723881699164160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeCQ_",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:21:04,FALSE,NA,"1006723095267303425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_wennc",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:20:28,FALSE,NA,"1006722943597056003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElaVal1",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:19:54,FALSE,NA,"1006722799908610048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","iKarlaBetanzos",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:19:18,FALSE,NA,"1006722652143316992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnKarGr",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:19:06,FALSE,NA,"1006722599475433473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatyMejia1",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:18:25,FALSE,NA,"1006722427710296065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mau_CrodaO",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:18:22,FALSE,NA,"1006722415798489089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_maguipat",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:18:07,FALSE,NA,"1006722353290768385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eli_ms_",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:17:59,FALSE,NA,"1006722320961081345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dulcejanethcl",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:17:32,FALSE,NA,"1006722207115038720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdriLooh",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:17:15,FALSE,NA,"1006722135211929600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichVanegas",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:16:56,FALSE,NA,"1006722053855117313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VidalOrellan",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:16:48,FALSE,NA,"1006722021110079488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LizetCasio",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"Perdón, pero qué naco es Meade.",FALSE,1,NA,2018-06-13 02:16:39,FALSE,NA,"1006721983759859712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chepe",0,FALSE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:16:32,FALSE,NA,"1006721952562606082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nectardeluz",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"RT @lucy_mccartney: Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL…",FALSE,0,NA,2018-06-13 02:16:24,FALSE,NA,"1006721922489573377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lapinchegomez",18,TRUE,FALSE,NA,NA,"naco","apariencia"
"Este wey es un naco, usando el tiempo de la gente para hablar de la Selección Mexicana. NI ASÍ VAS A TENER EL VOTO DEL CHICHARITO.",FALSE,114,NA,2018-06-13 02:16:13,FALSE,NA,"1006721874166886401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucy_mccartney",18,FALSE,FALSE,NA,NA,"naco","apariencia"
"@noticiasdepue @MBarbosaMX @RiveraVivanco_ Que flojera! Le vaya a dar sarpullido la ropa si no es hecha en Inglater… https://t.co/yG2qKYTyU7",FALSE,0,"noticiasdepue",2018-06-13 01:56:35,TRUE,"1006705115758317571","1006716934795112449","2427763921","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haypreocupacion",0,FALSE,FALSE,NA,NA,"naco","apariencia"
