"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"@RicardoAnayaC Humildad sobre todas las cosas y no ay por ciego qué el que no quiere ver",FALSE,1,"RicardoAnayaC",2018-06-13 12:22:28,FALSE,"1006798413730598913","1006874440859308032","151968088","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PuertasMente",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 11:41:36,FALSE,NA,"1006864156170096640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tunybetuny",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@RicardoAnayaC valla que sos IDIOTA tu si tienes no para 3 paneles solares tienes para 3000 y los que necesites no… https://t.co/Ydxnz4WuP4",FALSE,0,"RicardoAnayaC",2018-06-13 11:23:09,TRUE,NA,"1006859515919241216","151968088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manueleg56",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SContrerasMX: Podrán decir algunos que #León está ciego, sordo y mudo, la verdad es que NO, nuestra ciudad ya abrió los ojos así nos qu…",FALSE,0,NA,2018-06-13 07:18:22,FALSE,NA,"1006797912922296320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","42847cdea0c6440",45,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @UnoNoticias: Conoce la historia de Dan Mancina, el skateboarder ciego que conquistó internet <ed><U+00A0><U+00BD><ed><U+00BB><U+00B9> <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/bpmiGaFVoN https://t.co/…",FALSE,0,NA,2018-06-13 06:44:14,FALSE,NA,"1006789324107546624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abemora1",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"Y podrás tener una cara muy linda y un cuerpo privilegiado, pero dime, si el mundo fuera ciego... 
¿A cuántas personas impresionarías?",FALSE,1,NA,2018-06-13 06:31:38,FALSE,NA,"1006786153968799744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marianotapia07",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"No hay peor ciego que el que no quiere ver.",FALSE,1,NA,2018-06-13 06:16:34,FALSE,NA,"1006782358710837249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaSotoVerde",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @UnoNoticias: Conoce la historia de Dan Mancina, el skateboarder ciego que conquistó internet <ed><U+00A0><U+00BD><ed><U+00BB><U+00B9> <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/bpmiGaFVoN https://t.co/…",FALSE,0,NA,2018-06-13 06:05:38,FALSE,NA,"1006779610011521024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EDGARDOGARCIASA",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"Conoce la historia de Dan Mancina, el skateboarder ciego que conquistó internet <ed><U+00A0><U+00BD><ed><U+00BB><U+00B9> <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/bpmiGaFVoN https://t.co/OVZyBlDLuf",FALSE,6,NA,2018-06-13 06:00:01,FALSE,NA,"1006778193733447680",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","UnoNoticias",4,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @MarcosBarajas77: @aglol0 No mayor ciego, que quien no quiere ver.
Rodeado de granujas, pero sus feligreses creen en un tlatoani redento…",FALSE,0,NA,2018-06-13 05:37:14,FALSE,NA,"1006772461977919489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MartaAurora5",1,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 05:28:05,FALSE,NA,"1006770157685964801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarmenAColeman",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SchiaffinoDavid: Escuelas Públicas.
¿Habrá alguien que sea tan ciego que no se de cuenta que la #ReformaEducativa ha sido un desastre?…",FALSE,0,NA,2018-06-13 05:21:34,FALSE,NA,"1006768519432884227",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GraceUrbano1",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 05:19:36,FALSE,NA,"1006768025176076288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","garkajose19",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SchiaffinoDavid: Escuelas Públicas.
¿Habrá alguien que sea tan ciego que no se de cuenta que la #ReformaEducativa ha sido un desastre?…",FALSE,0,NA,2018-06-13 05:10:14,FALSE,NA,"1006765666739859458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100382lgr",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@Facso #parademamar a esos tres les da la vuelta fácilmente, no hay más ciego quien no quiere ver, el que si no tie… https://t.co/qBPmrrTzo8",FALSE,2,"Facso",2018-06-13 05:01:09,TRUE,"1006761456195399680","1006763382865907712","6773062","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bodosaurio",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"Ya lo perdimos, desencajado, incómodo y visiblemente molesto, dando palos de ciego <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> https://t.co/Kp76n9J3TI",FALSE,1,NA,2018-06-13 04:57:11,FALSE,NA,"1006762382364946433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InakyT",1,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SchiaffinoDavid: Escuelas Públicas.
¿Habrá alguien que sea tan ciego que no se de cuenta que la #ReformaEducativa ha sido un desastre?…",FALSE,0,NA,2018-06-13 04:54:18,FALSE,NA,"1006761655521431552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AlexaCCruzG",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SchiaffinoDavid: Escuelas Públicas.
¿Habrá alguien que sea tan ciego que no se de cuenta que la #ReformaEducativa ha sido un desastre?…",FALSE,0,NA,2018-06-13 04:49:53,FALSE,NA,"1006760544353779713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clydrex22",4,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"Escuelas Públicas.
¿Habrá alguien que sea tan ciego que no se de cuenta que la #ReformaEducativa ha sido un desastr… https://t.co/Lapyfl0PJm",FALSE,10,NA,2018-06-13 04:47:38,TRUE,NA,"1006759981004279808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchiaffinoDavid",4,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 04:42:12,FALSE,NA,"1006758611429838850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rebe_mq",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @vitacilina64: @m_ebrard Sr. Ebrad es usted ciego y sordo! Qué pena!",FALSE,0,NA,2018-06-13 04:32:40,FALSE,NA,"1006756211490844672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RICARDOALEJOS",2,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @vitacilina64: @m_ebrard Sr. Ebrad es usted ciego y sordo! Qué pena!",FALSE,0,NA,2018-06-13 04:08:38,FALSE,NA,"1006750166903328768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patysanjim",2,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@EmilioAlvarezI @lopezobrador_ No hay peor ciego qué el que no quiere ver. ¿Las miles de personas que acompañamos a… https://t.co/WnYZCRUn7D",FALSE,2,"EmilioAlvarezI",2018-06-13 04:07:10,TRUE,"1006742758969749504","1006749795296468992","79261834","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lapatarrara",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@m_ebrard Sr. Ebrad es usted ciego y sordo! Qué pena!",FALSE,7,"m_ebrard",2018-06-13 04:06:10,FALSE,"1006748965256167424","1006749544057458689","64798737","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vitacilina64",2,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"Solo gritando quiere ganar, como el mono capuchino, ciego fernandes de caballos, pendejos idiotas gachupines de por… https://t.co/FhO7OW8YGu",FALSE,0,NA,2018-06-13 03:59:45,TRUE,NA,"1006747930148077569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eddyxe1qeg1",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@cglnoir @FredyGarcia2010 @RubenAguilar @RicardoAnayaC @lopezobrador_ No Mamar , si que estás muy limitado, ciego y Eres un Borrego",FALSE,0,"cglnoir",2018-06-13 03:55:22,FALSE,"1006746405912940544","1006746827335454722","1069428085","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GUSTUZO",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@PamCerdeira Anaya ? O vio Meade y se hizo el ciego como con Javier Duarte? El Bronco ni cuenta se dió,",FALSE,0,"PamCerdeira",2018-06-13 03:53:47,FALSE,"1006743836436000768","1006746429669421057","31590040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carlpergonz",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 03:53:00,FALSE,NA,"1006746229538054145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrLopezAg",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 03:52:26,FALSE,NA,"1006746090022899712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","132_mas",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@ElFinanciero_Mx @RicardoAnayaC @JoseAMeadeK Juicio político a Peña gracias presidente Anaya vamos por el cambio pa… https://t.co/D4Kqm4D6WA",FALSE,0,"ElFinanciero_Mx",2018-06-13 03:46:02,TRUE,"1006743303210008576","1006744475853639682","119051398","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","luis_mendez48",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@VicereineOezil @lopezobrador_ ¿Nada? ¿Estás segura?
Nada hay peor ciego que el que no quiere ver.",FALSE,0,"VicereineOezil",2018-06-13 03:41:11,FALSE,"1006734481930244096","1006743257576075264","202998152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsabelMendezR1",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 03:36:41,FALSE,NA,"1006742125860589568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","999JOB999",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"Diputados emplazan a autoridades a revocar contratos con Odebrecht - Proceso https://t.co/Qf7oLMkDYQ.   Aquí esta l… https://t.co/dCjKQPTCga",FALSE,0,NA,2018-06-13 03:35:59,TRUE,NA,"1006741950186381312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rafael_lulet",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"""El amor, a quien pintan ciego, es vidente y perspicaz porque el amante ve cosas que el indiferente no ve y por eso… https://t.co/s6R9oXm4Ev",FALSE,0,NA,2018-06-13 03:34:50,TRUE,NA,"1006741656962502656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pacobanano",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@AntonioAttolini @karlitaloy Terrible tener que soportar tu limitada y raquítica aportación para nuestro país duran… https://t.co/skfVQ55KK7",FALSE,0,"AntonioAttolini",2018-06-13 03:29:36,TRUE,"1006736432927518722","1006740342152941568","125563178","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AthieAlex",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@RicardoAnayaC que propuestas haz hecho? Perdón, pero no he escuchado una sola. Ahora hablas del pacto con @EPN cua… https://t.co/tVRnVLVL9V",FALSE,0,"RicardoAnayaC",2018-06-13 03:21:05,TRUE,NA,"1006738199891382272","151968088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herr_karl_mx",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @lfga_luis: No tengo duda que con @JoseAMeadeK habría mayor crecimiento económico que con @lopezobrador_ pero pues no hay peor ciego que…",FALSE,0,NA,2018-06-13 03:20:25,FALSE,NA,"1006738031666253824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RoavV",1,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"RT @yimboroyimboro: En donde estaban esos diputados panistas q no denunciaron Estafa Maestra, moches Odebrech, desvíos de Calderón; corrupt…",FALSE,0,NA,2018-06-13 03:20:22,FALSE,NA,"1006738019062374400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BEBTINA",24,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"No hay peor ciego que el que no quiere ver. López Obrador es un pendejazo, no tiene propuestas, no sabe nada, no en… https://t.co/zSVW02hlZh",FALSE,0,NA,2018-06-13 03:18:39,TRUE,NA,"1006737586138898433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QevFlynn",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"No tengo duda que con @JoseAMeadeK habría mayor crecimiento económico que con @lopezobrador_ pero pues no hay peor… https://t.co/XRK8piwR3b",FALSE,1,NA,2018-06-13 03:17:39,TRUE,NA,"1006737335269122048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lfga_luis",1,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"Que lamentable, ver y escuchar a Andres Manuel y no darse cuenta todavía que no puede ni hilar una oración que teng… https://t.co/bwCEX3rH2R",FALSE,5,NA,2018-06-13 03:15:19,TRUE,NA,"1006736746846015489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAAB1993",2,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @xavier_islas: ¿Cuántos puntos llevan perdidos el C.Anaya y el ciego Meade? 
#DebateINE 
#AMLOPresidente",FALSE,0,NA,2018-06-13 03:07:56,FALSE,NA,"1006734891227246592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LauraLimiana",1,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@antonioamaral08 @vidallerenas @RicardoAnayaC @AccionNacional Ahí están los datos: no hay peor ciego que el que no quiere ver. #derechairo",FALSE,1,"antonioamaral08",2018-06-13 03:07:07,FALSE,"1006734494831964160","1006734683718201344","1969519436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErikCogar",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@Reforma @lopezobrador_ Si no sabe de la ventas de plaza ¿en que mundo ha vivido el pejete @lopezobrador_ no hay pe… https://t.co/hWLGsEPjod",FALSE,1,"Reforma",2018-06-13 03:05:18,TRUE,"1006733710815789056","1006734225897291776","27708897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lfga_luis",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"@karolann7 Mi abuela siempre dice que no hay peor ciego que el que no quiere ver",FALSE,3,"karolann7",2018-06-13 03:02:47,FALSE,"1006733014359920641","1006733593677361152","243413416","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunkyMondragon",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"¿Cuántos puntos llevan perdidos el C.Anaya y el ciego Meade? 
#DebateINE 
#AMLOPresidente",FALSE,1,NA,2018-06-13 03:01:57,FALSE,NA,"1006733385635717120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xavier_islas",1,FALSE,FALSE,NA,NA,"ciego","discapacidad"
"RT @SContrerasMX: Podrán decir algunos que #León está ciego, sordo y mudo, la verdad es que NO, nuestra ciudad ya abrió los ojos así nos qu…",FALSE,0,NA,2018-06-13 02:56:46,FALSE,NA,"1006732078522695680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasyAnaya",45,TRUE,FALSE,NA,NA,"ciego","discapacidad"
"@axelricco @PorAmarSinLey Te lo ganaste por ciego! Jajajaj abrazo!",FALSE,8,"axelricco",2018-06-13 02:55:52,FALSE,"1006717222700511232","1006731853783498753","145016194","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elgueromex",0,FALSE,FALSE,NA,NA,"ciego","discapacidad"
