"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-08 03:43:06,FALSE,NA,"1004931798965497856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALORTPRO",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-08 03:41:43,FALSE,NA,"1004931451136008193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moni8001",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-08 03:37:41,FALSE,NA,"1004930434843725824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jesdeaquino",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 23:56:21,FALSE,NA,"1004874735891767296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ness1102",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 22:37:42,FALSE,NA,"1004854942417420288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antonio_islas_g",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 21:48:25,FALSE,NA,"1004842539470475270",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rancher0",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 21:46:01,FALSE,NA,"1004841935620599808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaPollitadelTio",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 20:58:42,FALSE,NA,"1004830028385828864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1111ART1111",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 20:49:13,FALSE,NA,"1004827643458486274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabrielS_antana",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"RT @iMarychole: Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,0,NA,2018-06-07 18:30:55,FALSE,NA,"1004792836447850496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnriqueDBorgia",21,TRUE,FALSE,NA,NA,"arroz_popote","orientacion"
"Chavos, ahora con la campaña ""Sin popote"", con qué van a comer el arroz? Sean serios.",FALSE,138,NA,2018-06-07 17:32:20,FALSE,NA,"1004778096254320640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMarychole",21,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"Menos mal que ninguna tortuga ninja salió nunca del closet. 
Habría tenido consecuencias fatales que le gustara el arroz con popote.",FALSE,3,NA,2018-06-07 11:47:45,FALSE,NA,"1004691378373193728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArturoElEditor",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"Ahora con la campaña anti - popote

A mi querida comunidad, pregunto :

Y ahora como nos vamos a comer el arroz ?",FALSE,0,NA,2018-06-07 04:56:54,FALSE,NA,"1004587984673525760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IranAtlampa",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"@Fafhoo asi toma su arroz con popote a salinas y a ceballos.",FALSE,0,"Fafhoo",2018-06-06 19:17:43,FALSE,"1004077344418496512","1004442230030045184","139850058","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raulyto_nt",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"@kenyadivinavip Es una teoría sin fundamentos, al hombre que le gusta el arroz con popote, no necesita está borrach… https://t.co/Dp2YH0emMO",FALSE,0,"kenyadivinavip",2018-06-06 02:04:44,TRUE,"1004175674255511553","1004182268167053312","861341575829348352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adan_13",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"@record_mexico Porque les gusta el arroz <ed><U+00A0><U+00BC><ed><U+00BD><U+009A> con popote",FALSE,0,"record_mexico",2018-06-06 01:58:17,FALSE,"1004050598067691521","1004180645327691776","27986223","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElRockstar_mx",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"""Lenguas viperinas y víboras los que dicen que el PRI es corrupto"", arremetió Omay Fayad 

Cinismo con este persona… https://t.co/GViT2A3BqK",FALSE,0,NA,2018-06-04 18:47:44,TRUE,NA,"1003709908406231041",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","blogdelpueblox",0,FALSE,FALSE,NA,NA,"arroz_popote","orientacion"
"Este wey fue lo más joto y pocos huevos de la historia, no importo que tanto le ""gustará"" no se atrevió que le vali… https://t.co/wDgLLQbQgG",FALSE,1,NA,2018-06-13 17:43:49,TRUE,NA,"1006955312862121986",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maidy_Mtz",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@harimluzanilla Pisteando en martes joto te pasas",FALSE,0,"harimluzanilla",2018-06-13 17:03:58,FALSE,"1006936188467515393","1006945283828273152","1056914899","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antonidubs2",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"Había un dude que antes cómo criticaba la marcha y a los ""exhibicionistas"" y JA JA JA JA oh sorpresa, es más joto q… https://t.co/3kMRwoVFHW",FALSE,3,NA,2018-06-13 16:42:19,TRUE,NA,"1006939836337524737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jessiemercadoo2",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@DIeGo_CoHeNxxx Yo no estoy de puto!! Tu si dejándote mear por otros!! Mmm joto",FALSE,0,"DIeGo_CoHeNxxx",2018-06-13 16:35:28,FALSE,"1006937620121866240","1006938110171574273","116613503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mironentron",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@RicardoAnayaC Arrobalo no seas joto",FALSE,1,"RicardoAnayaC",2018-06-13 16:12:14,FALSE,"1006734874600882176","1006932265698390016","151968088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperYoDonnie",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@__Sandrix__ @saullopezr77 Mega joto",FALSE,1,"__Sandrix__",2018-06-13 15:23:58,FALSE,"1006916709326831616","1006920117098168321","1072250030","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astro_jss",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@AristeguiOnline @lopezobrador_ @Pospital @JoseAMeadeK Este amiguito en un Joto!!!!!!!!!",FALSE,0,"AristeguiOnline",2018-06-13 14:35:00,FALSE,"1006905873397112832","1006907793880674304","520653311","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MexicoUno",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"RT @jorgesalceda: @Reforma Viejo grosero sin educación.. muy lamentable si este joto de Obrador el bolivariano es presidente..",FALSE,0,NA,2018-06-13 14:16:25,FALSE,NA,"1006903120297906176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Francce04",2,TRUE,FALSE,NA,NA,"joto","orientacion"
"RT @ArturodeAnyeli: @pandazambrano @GPatomobil6915 @Tarimaroro Viendo tu hilo, me doy cuenta que hay personitas tontitas que no se dan cuen…",FALSE,0,NA,2018-06-13 13:51:53,FALSE,NA,"1006896944449347584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pandazambrano",1,TRUE,FALSE,NA,NA,"joto","orientacion"
"@pandazambrano @GPatomobil6915 @Tarimaroro Viendo tu hilo, me doy cuenta que hay personitas tontitas que no se dan… https://t.co/lof9cygIdP",FALSE,1,"pandazambrano",2018-06-13 13:26:05,TRUE,"1006886800323821568","1006890450471358464","242515036","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArturodeAnyeli",1,FALSE,FALSE,NA,NA,"joto","orientacion"
"RT @jorgesalceda: @Reforma Viejo grosero sin educación.. muy lamentable si este joto de Obrador el bolivariano es presidente..",FALSE,0,NA,2018-06-13 13:23:13,FALSE,NA,"1006889729147596801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forrorico",2,TRUE,FALSE,NA,NA,"joto","orientacion"
"@Reforma Viejo grosero sin educación.. muy lamentable si este joto de Obrador el bolivariano es presidente..",FALSE,13,"Reforma",2018-06-13 13:16:44,FALSE,"1006884220743151616","1006888099807399936","27708897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jorgesalceda",2,FALSE,FALSE,NA,NA,"joto","orientacion"
"Si eres gay, por qué actúas muy refinado? No me gusta tu que seas mamon joto. — Voy a llorar.!! https://t.co/HssTWPQMEN",FALSE,0,NA,2018-06-13 04:57:08,FALSE,NA,"1006762371539456001",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","Christianortizh",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"En Grindr ya me puse a debatir con un joto sobre quién es más perra, si Teresa o Rubí. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,6,NA,2018-06-13 04:33:32,FALSE,NA,"1006756432048422919",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirTheAcort",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@gpgtga73 @JesusMartinMx Se a de estar miando el tal Jesús.
A mi ya me bloqueo el joto de closet",FALSE,1,"gpgtga73",2018-06-13 04:21:52,FALSE,"1006746729230856193","1006753493657489408","573645912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aqquamann24",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Axeltap52240927 Se te va por joto",FALSE,1,"Axeltap52240927",2018-06-13 03:46:05,FALSE,"1006744158495756289","1006744491422707713","1003346974589014017","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricardo47390834",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Durden TAGGÉALO PINCHE JOTO",FALSE,0,"Durden",2018-06-13 03:39:59,FALSE,"1006742734902841346","1006742956345192449","82256717","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pelumbraz",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@JavierRamirezE Pero eres joto no?",FALSE,0,"JavierRamirezE",2018-06-13 03:34:52,FALSE,"1006741299184140290","1006741669142777857","121471258","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angelsystofc",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@rafalitosarmi Rafa!  Me quieren meter al trullo por joto! Protégeme! AUXILIO!",FALSE,1,"rafalitosarmi",2018-06-13 03:19:02,FALSE,"1006730959520059392","1006737680674193410","53829261","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliasCane",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@darkthanos Jodido? Joto? O jelipe?",FALSE,0,"darkthanos",2018-06-13 02:51:20,FALSE,"1006574235756777475","1006730712177889280","178072113","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidkira0",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@INEMexico @GranMMM Dejar de hacer mamadas @lorenzocordovav y tu @RicardoAnayaC te preocupas por el salario de los… https://t.co/1hC400HL0Z",FALSE,0,"INEMexico",2018-06-13 02:30:08,TRUE,"1006717602587119616","1006725374741483520","76178329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OGT1984",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"Jajajaja tan joto https://t.co/WzVN6JFN4j",FALSE,0,NA,2018-06-13 02:21:12,FALSE,NA,"1006723128993566720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alos02",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@RicardoAnayaC @Luischazaro11 Chingas a tu madre joto",FALSE,0,"RicardoAnayaC",2018-06-13 02:10:49,FALSE,"1006716477875949570","1006720514231095297","151968088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enriqmelendez",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@SergioAponteM Sibii qii lligirii mi miminti ñiñiñiñi felicidades joto ya me dijo tu mamá que andas en practica",FALSE,1,"SergioAponteM",2018-06-13 02:09:47,FALSE,"1006718137331605509","1006720254112718848","178127344","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","19Melvin97",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@MoraEsPuto @JeanTex10 @dedreviil @Alessandro13223 Pinche vato joto le da miedo a que lo critiquen ayy pobrecito ya… https://t.co/aEPI1TO0Rz",FALSE,0,"MoraEsPuto",2018-06-13 01:19:02,TRUE,"1006705566218182658","1006707484646674432","717466279301361664","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","edrvlogs",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Sebas8310 Che joto",FALSE,1,"Sebas8310",2018-06-13 00:02:56,FALSE,"1006688084136583168","1006688330946367488","3267714192","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mosquedavargasd",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@DonJustindio @LRZague @GarciaPosti @martinolimx Que joto, pudiste poner cualquier pendejada pero luego luego sacando el cobre",FALSE,0,"DonJustindio",2018-06-12 23:56:11,FALSE,"1006672847115186177","1006686632366440448","2232107892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sergeanton",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"A lo mejor estaba guapo pero le salió lo joto. https://t.co/c1LeCA0JBY",FALSE,1,NA,2018-06-12 23:28:40,FALSE,NA,"1006679709269266433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CentroIzquierd",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@superN0E A ese joto yo lo conosco",FALSE,0,"superN0E",2018-06-12 22:38:01,FALSE,"1006402212329709568","1006666961890238465","983251148076273666","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","elmurodeber",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@JoseBH_C Eso es tan cierto que le voy a dar rt, pero también sonó muy joto",FALSE,0,"JoseBH_C",2018-06-12 21:24:30,FALSE,"1006587780057747457","1006648463436627968","1687210176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoyLazcano",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Lucho_Sanz Jajajaja che tan joto <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,1,"Lucho_Sanz",2018-06-12 20:37:48,FALSE,"1006635172392062977","1006636707268177920","139252141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SrFuck_",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@AndreaLoopez1 Joto y closetero?",FALSE,0,"AndreaLoopez1",2018-06-12 17:44:01,FALSE,"1006410017430310913","1006592977098006528","583375775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimerubs",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@tostadomax_ Acaso es por joto?",FALSE,1,"tostadomax_",2018-06-12 17:07:11,FALSE,"1006280589547319298","1006583705283059712","988427266261770240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danielgarciatol",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@ElPrincipeDice Pues puto joto ya eres",FALSE,0,"ElPrincipeDice",2018-06-12 13:20:41,FALSE,"1006368204137082881","1006526706067353601","753739224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sisoyranchero",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Ziilverk Pero mas joto es el que lo escribió",FALSE,0,"Ziilverk",2018-06-12 06:49:59,FALSE,"1006427620475432960","1006428382895198208","1629790699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K1rito___",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"Joto comercial.",FALSE,1,NA,2018-06-12 04:45:07,FALSE,NA,"1006396957294809091",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SebastianHybrid",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@danielvdzs tú qué wey por noche joto",FALSE,0,"danielvdzs",2018-06-12 04:22:21,FALSE,NA,"1006391229213442049","174753444","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chequeinri",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Carlosfdezdlara Ay ya, que joto",FALSE,0,"Carlosfdezdlara",2018-06-12 03:59:16,FALSE,"1006343819758010371","1006385419653484544","1571589206","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarielaRamrez1",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"Elll.. puea de elll no hay muchooo que decir .juan .jesa .joto.maticruzz..ell mi mejor primooo hermanoo a cual kier… https://t.co/aSEpWivB5K",FALSE,0,NA,2018-06-12 03:36:21,TRUE,NA,"1006379653974683649",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","joidsa",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Randy_gdl Marcelo Ebrard es “joto” no sabias? Y por lógico todo lo demás dirigido a él!!! Jajajaja jajajaja",FALSE,0,"Randy_gdl",2018-06-12 03:33:07,FALSE,"1006374994434146304","1006378840380321792","149689891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pacog96",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"RT @pacog96: @Randy_gdl @Dealladelcerro Todo tiene la Marcela “chairo, joto y pendejo!!!",FALSE,0,NA,2018-06-12 03:08:07,FALSE,NA,"1006372548055949312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dealladelcerro",1,TRUE,FALSE,NA,NA,"joto","orientacion"
"Si llega del trabajo y no abre una cerveza, ese hombre no es tu esposo, es un joto baboso.",FALSE,1,NA,2018-06-12 02:46:35,FALSE,NA,"1006367126989336576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perraviolenta",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@Randy_gdl @Dealladelcerro Todo tiene la Marcela “chairo, joto y pendejo!!!",FALSE,2,"Randy_gdl",2018-06-12 02:40:16,FALSE,"1006316056124665856","1006365537247662095","149689891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pacog96",1,FALSE,FALSE,NA,NA,"joto","orientacion"
"@jorgevergara @peladoalmeyda @Chivas @Amauryvz Hipócrita ten vergüenza y cierra la boca!!! Debiste para al joto de… https://t.co/mMqTCcJPn0",FALSE,0,"jorgevergara",2018-06-12 01:52:06,TRUE,"1006347926585643008","1006353416916832256","18667167","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gamachiva82",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@_turey_ @heysoytony huevos pinche tan joto https://t.co/bmTtEtH8yM",FALSE,1,"_turey_",2018-06-12 01:45:32,FALSE,NA,"1006351764205867008","4227993792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kevinoonline",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"RT @jessanixoye: @Revolucion3_0 @conectateamoren Joto vendido al pinkpower""
No se te quiere ni en tu casa !",FALSE,0,NA,2018-06-12 00:25:31,FALSE,NA,"1006331628665360385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conectateamoren",2,TRUE,FALSE,NA,NA,"joto","orientacion"
"@Lalooedy  Fua shabal,espero y la próxima no te vayas tan súbitamente xd
PD:Mi amijo se puso de joto y gritaba tu n… https://t.co/k9N5LL3Emz",FALSE,1,"Lalooedy",2018-06-12 00:10:22,TRUE,NA,"1006327815141142529","1652411334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NightKiller09",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@sirenit4_ pero joto ya e' ,mujer! XDD",FALSE,4,"sirenit4_",2018-06-11 23:19:26,FALSE,"1006314805802594304","1006314995523768321","872259289","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bon_Sandia",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"@OsoBalder claro porque ser joto es detestable... <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"OsoBalder",2018-06-11 23:17:36,FALSE,"1006314283133755392","1006314537627406337","2506619034","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vogelfeuers",0,FALSE,FALSE,NA,NA,"joto","orientacion"
"Lunes 6 pm escuchando: Únete a la fiesta
Hay algo más joto aquí?
#PrideMonth",FALSE,1,NA,2018-06-11 22:58:54,FALSE,NA,"1006309831551209472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivette649",0,FALSE,FALSE,NA,NA,"joto","orientacion"
