"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tipo","motivo"
"RT @SNietoCastillo: Revisé mis documentos del caso #Odebrecht. No aparece Jiménez Espriu. Aparecen transferencias al menos por 16 millones…",FALSE,0,NA,2018-06-13 14:46:59,FALSE,NA,"1006910811489566724",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Darth_Chairo",4679,TRUE,FALSE,NA,NA,"chairo","ideologia"
"Soy bien chairo y le voy a dar unfollow alv a los que tuitean y retuitean pendejadas de Anaya.",FALSE,0,NA,2018-06-13 14:41:45,FALSE,NA,"1006909493874188288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rigelreju",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"@chioreya @Darth_Chairo @julioperezBPC @arbolitodechoco @martinzhers123 @cevalloslaura @LucioValerio1 @Marpfa… https://t.co/iFVcrUSDXo",FALSE,7,"chioreya",2018-06-13 14:38:32,TRUE,"1006906960946614274","1006908684495212546","386263999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","licrafatona",9,FALSE,FALSE,NA,NA,"chairo","ideologia"
"Aparte de naco, chairo. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2018-06-13 14:35:57,FALSE,NA,"1006908032691920896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iBaigts",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"@bereaguilarv Muchas gracias por tu información sobre todo porque educar a un chairo es hacer patria",FALSE,1,"bereaguilarv",2018-06-13 14:21:46,FALSE,"1006903622595162112","1006904465004290048","316622465","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Azteka_stallion",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @ElBigDataMx: VIDEO | #CasoAnaya Si queda Ricardo, se nos abren las puertas para lo que queramos   https://t.co/qeLF1LY3wU https://t.co/…",FALSE,0,NA,2018-06-13 14:14:35,FALSE,NA,"1006902659167739904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Darth_Chairo",4,TRUE,FALSE,NA,NA,"chairo","ideologia"
"A todos aquellos que me han llamado “Chairo”... Estoy de acuerdo y acepto el calificativo <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>. #AMLOPresidente 2018 https://t.co/Ui0g8x3XEP",FALSE,1,NA,2018-06-13 14:10:07,FALSE,NA,"1006901532770684928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CanekDiaz",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @mexicopumasunam: @anarcojedi Creo que en este momento
Ya me da igual
Que me digan chairo o lo que quieran 
Total
Ahí viene lo bueno",FALSE,0,NA,2018-06-13 14:09:22,FALSE,NA,"1006901343955505154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ang_san3",1,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@anarcojedi Creo que en este momento
Ya me da igual
Que me digan chairo o lo que quieran 
Total
Ahí viene lo bueno",FALSE,1,"anarcojedi",2018-06-13 14:04:12,FALSE,"1006887155707318272","1006900042685243398","36214872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mexicopumasunam",1,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @Dannyfbss: No amigo, ni votar por AMLO te hace un chairo, ni Anaya te da un status social alto.",FALSE,0,NA,2018-06-13 13:55:57,FALSE,NA,"1006897968325128192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AxelKevinG",4,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @migel90: @werevertumorro Te has convertido en todo lo que tanto criticabas, ya eres un chairo cachorro! !",FALSE,0,NA,2018-06-13 13:51:42,FALSE,NA,"1006896896860938240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaboGman",1,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 13:23:49,FALSE,NA,"1006889882378108928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlosValenz15",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @Aida_Y_Anaya: Sacaré mi lado chairo pero no me agrada nada la idea de q el #Mundial2026 sea aquí en México (sí,ya sé,compartido con otr…",FALSE,0,NA,2018-06-13 13:09:46,FALSE,NA,"1006886343979368448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","paraisoandrade",1,TRUE,FALSE,NA,NA,"chairo","ideologia"
"Sacaré mi lado chairo pero no me agrada nada la idea de q el #Mundial2026 sea aquí en México (sí,ya sé,compartido c… https://t.co/nYpamE5JrN",FALSE,0,NA,2018-06-13 13:07:03,TRUE,NA,"1006885661213904897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aida_Y_Anaya",1,FALSE,FALSE,NA,NA,"chairo","ideologia"
"@werevertumorro Te has convertido en todo lo que tanto criticabas, ya eres un chairo cachorro! !",FALSE,38,"werevertumorro",2018-06-13 13:02:33,FALSE,"1006882288850931714","1006884529657860096","37718134","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","migel90",1,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 13:02:26,FALSE,NA,"1006884501102956544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaasAguila",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@JTrianaT @DianaGamezNL @politikonline @Jan_Herzog @ferbelaunzaran @luispazos1 @acostanaranjo @RubenAguilar ""pero h… https://t.co/G9GwB2tgyL",FALSE,1,"JTrianaT",2018-06-13 13:00:23,TRUE,"1006758735438663680","1006883984972935169","42558679","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealJC2",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @MarcehTam: @Milenio @JoseAMeadeK La gran depresión y todavía no he visto a ningún chairo que de argumentos y lo defienda. Solamente ins…",FALSE,0,NA,2018-06-13 12:56:15,FALSE,NA,"1006882944793956354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariusBatz",1,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@Milenio @JoseAMeadeK La gran depresión y todavía no he visto a ningún chairo que de argumentos y lo defienda. Sola… https://t.co/b2wo2zvHeT",FALSE,1,"Milenio",2018-06-13 12:49:56,TRUE,"1006725504752287744","1006881355710410752","24969337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcehTam",1,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @ElBigDataMx: Si hubiera gobernado mal los capitalinos no nos estarían apoyando y estamos 4 a 1 en cuanto intención de voto en la CDMX,…",FALSE,0,NA,2018-06-13 12:44:23,FALSE,NA,"1006879958067580930",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Darth_Chairo",7,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @alvaro_delgado: Según <U+2066>@MassiveCaller<U+2069>, <U+2066>@lopezobrador_<U+2069> ganó el tercer y último debate. https://t.co/Zxx1qzEgDg",FALSE,0,NA,2018-06-13 12:14:42,FALSE,NA,"1006872486573584385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Darth_Chairo",777,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@ROBERTrueba Estás todo pendejazo, yo votaré por #AMLO y ni soy chairo, pago todas mis cuentas y soy un buen Mexica… https://t.co/elBUgNNVOX",FALSE,2,"ROBERTrueba",2018-06-13 12:13:17,TRUE,"1006860390674911235","1006872130854633473","2220657445","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurfOvni",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 11:49:32,FALSE,NA,"1006866153854111744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanflope7",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@BuzzFeedNewsMex No soy bot #carne y #hueso consciente #chairo honesto y trabajador y yo impulso desde mi humilde t… https://t.co/I6gVjSLWEa",FALSE,0,"BuzzFeedNewsMex",2018-06-13 11:15:31,TRUE,"1006708757735321602","1006857594286243840","864975324546826241","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RckAG",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @TANIATREJ0: @JoseAMeadeK .Bien dicho! Jose Antonio Meade si sabe de números. No como el chairo de Andres Manuel. #DebateINE",FALSE,0,NA,2018-06-13 11:13:35,FALSE,NA,"1006857107356966912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosyCisneros91",3,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 10:37:39,FALSE,NA,"1006848066215923712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paxjsm07",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @CarlosTorresF_: Cuando un chairo te hable de:

<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9>La estrategia fallida de seguridad, recuérdale que en Morena ya está Enrique Galindo;
<ed><U+00A0><U+00BD><ed><U+00B4><U+00B9>…",FALSE,0,NA,2018-06-13 08:36:42,FALSE,NA,"1006817627656900608",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Daann2001",1170,TRUE,FALSE,NA,NA,"chairo","ideologia"
"@Rayo_D @RicardoAnayaC Hay me avisas chairo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"Rayo_D",2018-06-13 06:39:30,FALSE,"1006757376488194048","1006788131289485312","331748293","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArmSerrot",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 06:12:05,FALSE,NA,"1006781230531203072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franciscoJm25",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 06:01:52,FALSE,NA,"1006778662757326848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Francis82019365",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"Te hablan @m_ebrard  pues que haces con tu teléfono??? Se lo encargas a un chairo?? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/ZDNlTysX9m",FALSE,0,NA,2018-06-13 06:00:24,FALSE,NA,"1006778293369131008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benjamias",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @CerCerhumano18: Chairo, pejezombie, amlover, pejechairo, pejesianico, mugroso, codos negros, huevón, nalgas prietas, primoroso, morenac…",FALSE,0,NA,2018-06-13 05:56:52,FALSE,NA,"1006777401257361408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bedoy27",220,TRUE,FALSE,NA,NA,"chairo","ideologia"
"Se me hace tan de quinta el término “chairo”. Creo que eliminaré de mis redes a quien lo utilice <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+00A2><ed><U+00A0><U+00BE><ed><U+00B4><U+00AE>",FALSE,4,NA,2018-06-13 05:54:00,FALSE,NA,"1006776680025853953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jorgemam",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"@Edmundo_1986 @CharroTrader @lopezobrador_ https://t.co/07AF6pHcyE Hay esta tu respuesta ¿Difineme la palabra chairo?",FALSE,0,"Edmundo_1986",2018-06-13 05:38:37,FALSE,"1006764679664988160","1006772810222592000","2978470328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chasse123456789",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"@Bitia13958475 @BeatrizGMuller La tuya arrastrada o arrastrado chairo. Esa Huila nazi sionista andaba antes con el pejezombie.",FALSE,0,"Bitia13958475",2018-06-13 05:32:54,FALSE,"1006770879450230784","1006771370380972032","1003493817776001026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YolandaDeRivas2",0,FALSE,FALSE,"-99.1553448","19.3390856","chairo","ideologia"
"@arnemx @alexosule @hamquesito ¡Chairo que nos dicen! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,1,"ElPincheSomm",2018-06-13 05:32:36,FALSE,"1006575552856145920","1006771294103273473","152054671","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElPincheSomm",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
"RT @Dannyfbss: No amigo, ni votar por AMLO te hace un chairo, ni Anaya te da un status social alto.",FALSE,0,NA,2018-06-13 05:29:48,FALSE,NA,"1006770591087648771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrunoElHumano",4,TRUE,FALSE,NA,NA,"chairo","ideologia"
"Imagínense que es el hombre perfecto pero chairo <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/WzgnnB19St",FALSE,5,NA,2018-06-13 05:09:17,FALSE,NA,"1006765428574687237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdgarKont",0,FALSE,FALSE,NA,NA,"chairo","ideologia"
